499;127;939383665;1971
399;128;702078366;1982
46;129;4192101;1997
586;130;399859988;2012
101;131;351277526;2014
737;132;301119392;2005
407;133;778227213;1977
513;134;309245371;1991
796;135;170880397;1974
29;136;499467086;1990
701;137;52903147;2015
946;138;371931905;1973
679;139;697088970;1979
468;140;117899999;1983
132;141;627395141;1984
876;142;343469076;1973
540;143;693574022;1969
714;144;597809715;2015
969;145;176497724;1971
523;146;61780844;1972
785;147;500500812;2003
494;148;636850910;2007
993;149;181365872;1972
288;150;842118913;1991
308;151;757985852;1971
286;152;719063662;1976
872;153;459570461;2002
264;154;488256087;2015
608;155;751029870;2000
908;156;224853772;1993
146;157;422595529;1989
107;158;30695680;1973
510;159;847440339;1981
880;160;715711277;1971
208;161;539194122;2014
836;162;463315778;1992
465;163;330743728;2003
936;164;579922968;2003
281;165;636850910;1992
234;166;707674234;1973
529;167;883456329;1996
400;168;615420241;1994
696;169;935460701;1982
986;170;462714207;1992
977;171;10580779;1973
145;172;167768552;1979
16;173;971874268;1975
485;174;943917963;1981
792;175;879635017;1985
446;176;710383361;2004
517;177;857511601;2008
990;178;985891435;1973
376;179;902290586;1972
121;180;104915531;1979
914;181;39581462;1999
952;182;376773148;2008
943;183;133241880;1969
804;184;773939958;2007
49;185;240408685;1984
920;186;800748718;1979
80;187;657239199;2006
469;188;58024684;1989
345;189;378404272;2011
181;190;898065114;2016
426;191;284280517;1993
954;192;559607639;1974
637;193;169020618;1998
536;194;744788112;1990
480;195;119200842;1970
793;196;318582759;2009
336;197;843962301;2012
451;198;937451234;1998
730;199;68249938;2017
4;200;947951001;1998
626;201;138763567;1979
346;202;6455318;1979
251;203;622155207;1978
837;204;447362894;2005
741;205;982861927;1985
712;206;762376687;2000
513;207;773592431;1992
427;208;180268586;1997
240;209;808592601;1972
83;210;482098240;1972
311;211;550196853;1988
924;212;165445952;1977
746;213;194166582;1972
840;214;332810231;1976
965;215;713785373;1978
596;216;17033358;2001
439;217;352999555;1985
436;218;175918216;2013
130;219;93088970;2005
807;220;463321166;2003
19;221;194000510;1972
15;222;579686337;2000
637;223;40545261;1998
286;224;451781105;1991
464;225;883833985;2005
655;226;674704132;1994
521;227;253248929;1970
786;228;879753906;2004
388;229;196524321;1982
566;230;192459768;2004
54;231;86886119;1979
708;232;635016352;1980
83;233;874815053;1993
905;234;438203977;1990
980;235;203521091;2008
813;236;741436534;1970
777;237;759136025;2004
979;238;479900779;2017
910;239;608889937;2002
862;240;22475480;1995
72;241;281211128;2016
615;242;870800988;2012
415;243;320499897;2013
684;244;149715984;2006
121;245;77575266;2014
333;246;632141580;1993
380;247;95524584;1982
113;248;858686332;1992
802;249;817739559;2006
882;250;831017946;2011
364;251;185118645;1971
202;252;241234377;1985
694;253;243328201;1976
120;254;602491701;1985
298;255;447779211;2002
789;256;586575113;2001
471;257;370919245;1988
119;258;458915921;2002
962;259;673217411;2010
642;260;256250718;2010
248;261;813263707;1971
28;262;500812064;1997
64;263;933448973;1995
197;264;922406313;2015
883;265;234841218;1999
634;266;238495263;2017
162;267;162711975;1975
167;268;163048253;2005
818;269;676948322;1990
42;270;912099036;2005
5;271;917126293;1979
902;272;587209850;1976
291;273;704701672;1985
498;274;882349975;1981
36;275;36754445;1991
841;276;693319132;2010
409;277;847795945;1985
733;278;264590656;2011
218;279;570874185;2001
655;280;944838617;1998
82;281;242953153;2001
107;282;118409621;2008
302;283;959819133;1974
587;284;855666970;2009
521;285;764685130;2001
235;286;191152331;1988
157;287;296208044;1980
174;288;149717338;1999
458;289;894149102;2006
73;290;407028961;2005
257;291;355910953;2013
690;292;71159042;1986
366;293;332186093;1985
265;294;178029267;1992
483;295;758889878;2000
97;296;691364869;1982
642;297;984935464;2002
52;298;231752361;2001
858;299;685408065;1993
390;300;761626755;2001
559;301;956240934;2015
635;302;51207722;2006
78;303;570118137;1971
749;304;930768391;1990
784;305;901388204;2011
157;306;828913321;2001
344;307;240686086;2004
76;308;154876233;2001
492;309;563519766;1978
169;310;633784764;2015
638;311;782293421;1989
725;312;896377950;2001
649;313;744568879;1994
398;314;8087247;2000
999;315;459294236;1999
12;316;988774963;1998
554;317;254007767;1990
437;318;679681759;2016
720;319;550814007;1972
10;320;249953861;1988
774;321;507097750;2006
817;322;277535620;1979
67;323;620961805;1997
867;324;180151974;1986
287;325;272309850;1997
162;326;530784117;2009
305;327;259591256;2017
987;328;881392222;1969
100;329;457019541;1971
104;330;735181228;1984
637;331;834005961;1996
145;332;679839057;1974
367;333;672882284;1970
718;334;562524290;2000
259;335;997085368;2016
959;336;714798820;2014
537;337;663552010;1989
476;338;135037293;1984
540;339;842409444;1990
1;340;643976543;1986
292;341;436205751;1984
903;342;465916344;1979
514;343;17019595;1988
154;344;873035786;2009
950;345;403668283;1998
461;346;609262829;1987
578;347;904666633;2004
7;348;265929519;2014
778;349;572841684;2015
104;350;405046971;1968
353;351;70640260;2005
770;352;157884933;2004
901;353;603051124;2013
485;354;982461702;2010
923;355;675100259;1990
283;356;918037049;2014
85;357;288292941;1977
736;358;1369790;2004
483;359;30420970;1971
86;360;326192571;1999
32;361;845799178;2017
432;362;707883385;1992
33;363;699258645;1974
49;364;977712345;1982
310;365;218193143;1985
467;366;6630506;1975
549;367;529272833;2014
601;368;412379131;2011
308;369;579110916;1979
499;370;703590392;1985
38;371;578314932;1979
769;372;959933852;2005
149;373;319358145;1971
6;374;238052765;2002
986;375;776396032;1982
328;376;86216150;1999
498;377;787308481;1975
241;378;202278510;1985
632;379;683543164;2008
843;380;417410738;2014
141;381;352875375;1982
729;382;402201049;1992
450;383;954346999;1984
741;384;361490871;1969
904;385;113142086;2014
103;386;198420963;2012
730;387;670705756;1968
399;388;333555140;2014
358;389;586618130;1975
814;390;135262779;1974
805;391;761138267;1977
593;392;212513089;2006
134;393;57966604;2001
623;394;522869220;2014
716;395;778314635;1983
9;396;896158472;2010
243;397;804824801;2005
888;398;907415620;1995
616;399;910785495;2012
176;400;567858248;1979
527;401;813557539;2015
825;402;641764039;1986
952;403;314690804;1974
190;404;350764694;1996
555;405;591582207;2014
629;406;54885513;2012
729;407;681635580;1996
194;408;858347199;1991
131;409;21092327;2004
800;410;58330901;1994
252;411;679439367;1975
76;412;228874269;1972
943;413;831255584;1971
762;414;17912195;2011
590;415;271999490;2006
150;416;879168695;2003
998;417;321583454;1977
303;418;615738829;1977
53;419;637058373;1994
853;420;762419289;2015
712;421;297858937;1991
212;422;419155810;1984
287;423;604517817;1978
818;424;316886265;1971
809;425;969193806;1991
138;426;83218725;2010
609;427;261515829;1974
546;428;125813434;2014
867;429;67159978;1993
552;430;68211098;2001
498;431;423091369;2010
984;432;529394736;2011
706;433;243313648;2004
526;434;512135569;1980
544;435;319111476;1986
383;436;314857643;1976
254;437;65175957;1996
703;438;149864300;1976
362;439;366230484;1970
959;440;574462424;1989
545;441;261481207;2017
295;442;598483186;2009
79;443;123676904;1990
832;444;954896524;1998
769;445;283263751;2014
827;446;146028033;2009
430;447;684871335;1981
124;448;157200063;2016
564;449;588959662;2007
137;450;666329660;1991
158;451;546142330;1997
346;452;132977265;2012
357;453;177984433;1999
338;454;421633342;2013
92;455;253044570;1980
536;456;730614325;2012
127;457;163993523;1992
103;458;213728349;1971
849;459;261353414;2008
281;460;632876532;1985
279;461;13473862;1997
9;462;272299216;1992
710;463;193386044;1983
701;464;415198261;1988
237;465;114079808;1987
545;466;523316803;1978
874;467;566857378;1980
376;468;458403852;1981
927;469;917685369;2015
489;470;750700963;1999
57;471;429609786;2007
2;472;26397945;1999
483;473;941478586;2012
125;474;962848424;2009
968;475;785893674;2002
335;476;580883333;1979
332;477;590090996;2005
506;478;321097915;2017
529;479;406787623;1975
376;480;353423712;1977
828;481;435525951;2015
559;482;869174772;1968
297;483;128627756;1980
389;484;264398027;1985
381;485;627245292;1977
354;486;342132802;1975
385;487;738972482;1974
780;488;970029294;1977
60;489;845994606;1992
502;490;95732594;1976
39;491;620631334;1973
79;492;415340966;1993
285;493;382727453;2015
844;494;866869272;1968
786;495;525472921;2017
205;496;930047418;1983
869;497;105136410;1969
746;498;615214250;2001
26;499;924038312;1981
163;500;649707295;1977
368;501;126884737;1968
898;502;815522556;2002
518;503;354499512;1983
1;504;927753119;1975
277;505;797580717;1975
498;506;417835574;2015
498;507;429705238;2007
321;508;177970598;1988
264;509;324052069;1989
935;510;73060179;1983
228;511;25263092;1988
977;512;319595370;1976
780;513;25688263;1982
980;514;876267662;1989
78;515;909018744;1985
319;516;782695455;2012
850;517;723140504;2005
398;518;709976431;1985
556;519;357411202;1969
232;520;919825935;2004
178;521;453033434;1991
66;522;307507831;2012
0;523;372094794;1996
724;524;369179260;1997
857;525;252780766;1998
97;526;258119513;2003
435;527;82437213;2006
747;528;547793199;1968
84;529;903646784;2010
996;530;654437490;1972
357;531;423603355;1997
311;532;39999337;1987
316;533;79280420;1970
327;534;642713326;2008
92;535;939659903;1985
726;536;523743750;1974
540;537;135953017;2009
867;538;572651163;2017
559;539;640339307;1972
919;540;140212249;1974
204;541;647999429;1971
435;542;19754497;1977
534;543;221873456;1989
326;544;112332248;2014
414;545;25065519;2003
184;546;398296015;1980
599;547;899223262;1979
60;548;60839674;1969
618;549;270511323;1990
615;550;336877287;1987
996;551;669541205;2014
364;552;748785227;1982
728;553;524079;2002
43;554;957240231;2012
918;555;724164015;1986
43;556;591854777;1991
876;557;133560201;1979
449;558;450479232;1983
885;559;380805971;1994
535;560;398215168;1971
508;561;948452526;2006
793;562;849220171;1991
692;563;981237286;2015
726;564;657520327;1978
312;565;551435533;1986
667;566;22643318;1998
503;567;861049104;1974
198;568;663924046;1972
516;569;694357035;1986
452;570;804175737;1986
105;571;798136231;1996
24;572;873325846;2016
36;573;954185660;2000
685;574;82707644;1982
90;575;104224369;1999
456;576;863689716;1987
783;577;978769247;2009
607;578;854602564;1987
795;579;111450564;2009
533;580;709742663;1996
912;581;75359142;1978
142;582;359688627;1980
275;583;926641301;1988
287;584;578993826;1975
817;585;716136052;1980
50;586;830660134;2017
289;587;557336026;1981
381;588;964026537;2012
171;589;303691146;1986
473;590;481719903;2014
412;591;870438456;1968
157;592;483796044;2007
893;593;189136474;1999
992;594;34902023;1968
720;595;588701537;2007
172;596;599985056;1997
421;597;59398582;1975
60;598;126653100;1973
859;599;559485351;1971
526;600;861815340;1982
178;601;359434327;1998
177;602;124197385;1986
623;603;668356539;1968
593;604;938843582;1993
133;605;478415124;2000
299;606;145029793;1994
741;607;667448816;1981
626;608;643509918;1985
386;609;959537976;1988
422;610;581052160;1990
647;611;910778284;2007
607;612;186491368;2015
157;613;672751582;1972
573;614;205090914;2015
993;615;407363643;1976
855;616;724025657;2005
241;617;873717463;2010
436;618;740461720;1985
662;619;866393983;2005
139;620;29964736;1979
478;621;33207156;2007
757;622;420761039;1982
622;623;66159183;2017
558;624;530597886;2005
774;625;144639605;2013
288;626;96591094;2008
761;627;538418399;1980
707;628;968731708;1974
57;629;485081811;1975
550;630;74578199;1985
483;631;176621641;1987
706;632;759606562;1987
337;633;601537147;1989
811;634;529946914;1980
292;635;632919094;1999
295;636;861604989;2014
344;637;915011771;2011
513;638;652361591;1998
110;639;119590685;1994
325;640;842799322;1997
711;641;927315670;1968
503;642;119725562;1980
526;643;578279696;1981
311;644;544812719;1990
899;645;190177997;1971
644;646;41088225;1975
903;647;363560495;1979
269;648;802547535;1972
568;649;877470010;1977
706;650;331380576;2012
405;651;698692038;2005
79;652;868729844;1998
563;653;771958621;2017
267;654;390868624;1999
193;655;250266913;1972
603;656;706624939;1982
878;657;716367382;1987
412;658;515214092;1982
764;659;616328169;2010
852;660;672417000;1981
47;661;265751271;1995
382;662;984885101;1992
59;663;828272622;1980
460;664;576506810;2010
288;665;630189412;1983
588;666;982476238;2006
833;667;866343402;1986
494;668;77167417;2008
839;669;460110345;1974
112;670;402860940;1970
166;671;78977250;1987
271;672;861185646;2008
776;673;927497364;1999
920;674;566690897;2003
39;675;699562099;2017
343;676;534485428;1969
931;677;171369887;2011
357;678;538408196;2010
584;679;444570108;1971
69;680;625625548;1976
498;681;101747183;1968
587;682;151722465;1992
268;683;259741528;2015
599;684;508937915;2017
249;685;429709380;1979
382;686;74329972;1992
570;687;393400567;2011
526;688;858192527;2000
70;689;267457554;2010
4;690;80110025;2010
786;691;785937606;2006
935;692;163204897;2001
363;693;856431084;2011
459;694;72083311;2000
907;695;977202108;2008
687;696;133321158;2004
419;697;759798175;2008
39;698;746671586;1978
9;699;524271656;1996
455;700;769268615;1984
828;701;812269911;1990
374;702;6304922;1993
563;703;425022949;2003
562;704;580394872;2003
472;705;172847790;1986
198;706;933231462;2013
570;707;291343758;2006
106;708;865783260;1993
988;709;45607799;2011
353;710;327222141;1973
937;711;769739109;1979
309;712;60658852;1974
647;713;402360743;1973
242;714;350512574;1991
797;715;947997182;2000
530;716;445671792;1985
261;717;662842438;2006
771;718;144069454;1974
852;719;660702631;1970
721;720;19050195;2001
621;721;394619289;1968
729;722;238325971;2003
311;723;605109689;1995
407;724;571692141;2000
946;725;525794718;1978
621;726;105259642;2004
166;727;476586099;1996
342;728;112618197;2016
142;729;202205440;1982
377;730;755518544;2014
781;731;437539;1970
918;732;635136217;1983
225;733;788212945;1977
817;734;250912148;1998
163;735;648466022;1981
784;736;475605118;1990
759;737;970219080;2017
942;738;528439481;1989
5;739;481352959;1969
552;740;418259009;2006
142;741;276790303;2006
11;742;205474136;1968
131;743;579170283;1992
366;744;128700840;1978
567;745;82228049;1990
307;746;687390065;1977
585;747;257811117;2010
114;748;455939328;1996
503;749;148928213;1997
277;750;307862259;1970
168;751;702824911;1997
535;752;80225149;1984
179;753;2958564;2008
879;754;803517829;1978
354;755;305145817;2009
28;756;345880381;1988
979;757;2451693;2014
379;758;764022906;1992
455;759;145646731;1974
722;760;176742577;2012
670;761;703489180;1968
633;762;665054291;1994
994;763;520759416;1998
900;764;794860703;1999
545;765;275665102;1991
574;766;648122502;1987
332;767;581086911;2004
344;768;14063688;2011
690;769;691489;1981
189;770;858051780;1997
562;771;687903627;1979
847;772;435954178;1977
550;773;948353294;1978
420;774;439503887;1996
57;775;23509810;2002
104;776;501894759;2015
749;777;827332926;1977
883;778;324897767;2013
521;779;830852007;1977
857;780;154792814;1972
490;781;145466980;1995
900;782;568678964;1983
28;783;851973693;1976
514;784;737990932;1981
277;785;51769732;1982
28;786;186873882;1991
871;787;210844177;1988
465;788;221674898;2011
778;789;184623364;2005
811;790;975622996;1997
740;791;853611724;2006
93;792;66573020;1982
769;793;173395129;1988
588;794;462691127;2016
171;795;384374790;2007
844;796;224819636;1994
80;797;144352645;2015
66;798;664850398;1995
845;799;118718325;1969
388;800;40216715;1990
317;801;5230198;1973
971;802;774624594;1980
97;803;42726764;1983
212;804;137624450;1969
76;805;634750400;1976
130;806;262920150;1984
35;807;433228916;1988
735;808;615310661;2014
40;809;495382394;1993
336;810;511378373;1980
955;811;981379168;1969
125;812;366837113;1974
907;813;652921085;1978
215;814;300076400;2004
526;815;765881781;1993
932;816;554744761;1996
461;817;482048456;2008
990;818;902697825;1974
192;819;771494961;1973
459;820;829327771;2017
103;821;733775517;1980
244;822;299463821;1977
939;823;557596045;1976
547;824;565160433;1990
215;825;206587445;1981
495;826;970728916;2005
447;827;170492302;1995
741;828;732196069;1985
162;829;734035398;1976
6;830;348686745;2005
785;831;343450491;1968
989;832;158655738;2017
970;833;95800084;2009
826;834;25025576;2010
639;835;944044855;2011
867;836;626666938;2014
999;837;123590498;1998
995;838;155949566;2009
772;839;375172593;2011
244;840;217951721;1986
900;841;421816385;2004
485;842;684236290;1977
61;843;634433735;2002
433;844;231338655;2010
490;845;137629817;1993
277;846;95802036;1973
648;847;636861577;1984
915;848;310827103;2008
548;849;112883646;1998
253;850;581014991;2003
475;851;816078877;2006
818;852;835550166;2014
315;853;789852877;2013
372;854;83746052;2004
188;855;585778381;1996
771;856;391511658;1990
261;857;33938077;1983
460;858;656838140;2007
480;859;707176806;2013
114;860;831216464;1986
959;861;894748789;2003
611;862;565491829;2007
996;863;56825122;2006
883;864;987056899;2002
792;865;72052742;1981
293;866;597408277;1998
519;867;168716117;1978
693;868;349696322;1981
439;869;715537426;2010
237;870;970756673;2004
157;871;6614720;1991
349;872;501510638;1985
130;873;326856461;1987
816;874;557988288;1994
456;875;641400034;1978
857;876;275903801;1969
951;877;982441810;2005
256;878;173067532;1988
872;879;652002268;1974
301;880;802987958;1996
817;881;356938593;1996
244;882;808993873;2010
482;883;189201762;1969
276;884;235821218;1978
699;885;846970047;1974
101;886;806415380;2013
727;887;54158616;1976
361;888;561134561;1973
398;889;389665973;2005
3;890;75417823;1986
601;891;941692250;2009
217;892;483445887;2005
295;893;995196982;2015
664;894;932345901;1984
82;895;425082835;2011
777;896;202436298;2010
325;897;353511580;1976
237;898;620332628;1987
177;899;158512546;1969
89;900;229290742;1978
267;901;151065252;2001
675;902;436877141;1972
746;903;561847227;1976
679;904;984876141;1992
7;905;959050122;1986
44;906;777939606;2000
460;907;37531420;2008
459;908;610897658;2000
525;909;878817636;1987
385;910;487474357;1990
224;911;647819751;1984
190;912;469127203;1990
758;913;357966257;1972
901;914;423000916;2016
882;915;63894583;2013
140;916;660214178;2006
285;917;79101748;2000
243;918;931295228;2015
779;919;496953014;1981
211;920;526282098;1988
580;921;454296837;2015
336;922;452423212;1992
865;923;210412924;1968
338;924;610343759;1978
32;925;157534156;1997
705;926;58792067;1992
361;927;681377078;1987
65;928;922282728;2010
253;929;907137429;1970
699;930;175707853;1975
331;931;150068830;1981
953;932;855675633;2006
317;933;778071141;1977
677;934;997253341;1989
273;935;94947507;2010
863;936;851256772;1979
255;937;180263742;1993
523;938;267081568;1988
165;939;882203100;1986
185;940;281204240;2003
77;941;575263398;1972
953;942;372815941;2003
228;943;593320194;1988
387;944;167928263;1982
239;945;685788347;1998
407;946;808480480;1998
288;947;766168783;1988
298;948;541514711;1980
422;949;617553693;1984
15;950;214020001;1969
50;951;496992638;1999
678;952;62689883;1979
260;953;635409742;2002
617;954;904800764;1985
824;955;271905970;1992
599;956;15883867;2001
164;957;117344447;1974
596;958;425952491;1971
891;959;522955403;1980
323;960;246562467;1970
261;961;663870592;1995
23;962;575901890;1996
648;963;940102123;2001
508;964;259886221;2008
541;965;939787859;1968
353;966;34621740;1978
237;967;38087664;2003
513;968;437456329;1996
726;969;789016371;1994
507;970;462436236;2015
674;971;285789960;2007
882;972;201389398;1986
966;973;750532285;1983
754;974;791461446;1978
758;975;781617990;1989
905;976;746462853;1979
193;977;507029275;2008
907;978;581606691;2007
143;979;893474349;2001
443;980;243699802;1990
349;981;955359182;1976
322;982;993380437;1990
498;983;505654129;2014
411;984;748209857;2014
23;985;677171381;1969
945;986;828031879;1988
362;987;252557731;1979
365;988;303356062;1971
714;989;732932995;2005
784;990;575124853;1977
155;991;543846242;2002
947;992;420392955;1996
909;993;772628910;2017
737;994;652843262;1991
274;995;716067763;1969
888;996;804821294;1972
192;997;801109600;1996
770;998;637517219;2006
794;999;537623718;1996
652;1000;442018649;2007
390;1001;385327915;2011
17;1002;279326586;1987
937;1003;654858749;2005
998;1004;87278738;1977
15;1005;870544891;1997
73;1006;251622705;1970
548;1007;803437276;1998
860;1008;765602027;2016
783;1009;726017573;1993
513;1010;966210773;2012
330;1011;816209195;1989
634;1012;230171679;1977
127;1013;238719251;1968
233;1014;806240623;2007
585;1015;650967666;1988
893;1016;361618835;1974
977;1017;639448428;2003
819;1018;254639640;2010
230;1019;910398071;1987
691;1020;66764189;1991
954;1021;359598898;2012
143;1022;997379748;1985
3;1023;592828891;1974
48;1024;724306534;1974
722;1025;399290900;1993
42;1026;343449519;2012
21;1027;12012181;1994
600;1028;151058810;2015
896;1029;514964416;1980
851;1030;933756265;1969
554;1031;633299633;2015
250;1032;503273029;1972
640;1033;129719764;2013
173;1034;500038679;2004
806;1035;241513243;1977
502;1036;275152411;2006
18;1037;593267;1969
750;1038;466502278;1981
785;1039;606695911;2010
523;1040;567623059;1975
821;1041;389005045;2005
148;1042;294804797;1986
396;1043;462544477;1973
150;1044;789022717;2008
832;1045;717770789;1989
928;1046;783828285;1998
140;1047;919659876;1968
889;1048;192953439;2004
400;1049;449964412;1981
861;1050;309534408;1997
584;1051;346774582;2014
299;1052;268578031;1978
815;1053;968128297;2016
199;1054;121497739;1987
383;1055;749161707;2004
204;1056;793563719;1990
762;1057;337489815;1985
818;1058;447820301;1989
33;1059;211875198;1993
793;1060;993839234;2008
95;1061;38819520;2016
126;1062;97191654;2017
865;1063;566398715;2015
544;1064;917328917;1993
45;1065;276092630;1982
512;1066;508877647;1991
352;1067;648501275;1989
205;1068;249874216;2010
357;1069;736856747;1971
284;1070;241789174;1984
200;1071;271079736;1992
873;1072;139569947;2010
498;1073;985605258;1974
977;1074;761508823;1977
693;1075;994793830;1990
969;1076;844239608;2003
613;1077;19326190;1978
120;1078;977876119;2017
820;1079;74848015;1978
138;1080;964232589;2016
3;1081;956228236;2015
120;1082;957125829;2004
84;1083;347848463;1977
209;1084;296233246;2014
521;1085;933950968;2015
790;1086;424468847;1977
745;1087;871043551;1979
768;1088;185308633;1993
413;1089;322893388;1989
907;1090;201149698;1975
317;1091;644965102;1997
784;1092;139894172;2005
46;1093;576292197;1987
572;1094;17469101;2015
255;1095;645207869;2007
175;1096;63363002;1988
698;1097;386147634;1991
270;1098;521313207;1983
837;1099;975784952;1991
883;1100;293967729;1993
670;1101;686780032;1982
465;1102;912739320;2013
980;1103;624917474;2006
126;1104;927544029;2007
74;1105;842527416;1974
846;1106;865309505;2005
645;1107;598269287;1994
929;1108;642129597;2012
120;1109;45813885;2012
351;1110;761789914;2011
302;1111;565893619;2013
227;1112;126845039;1990
85;1113;411966712;1974
440;1114;617156572;1996
496;1115;279321606;2005
127;1116;83711856;1998
627;1117;509625887;2001
442;1118;346097576;2014
233;1119;315980118;1990
830;1120;252442022;2004
767;1121;187741768;1996
429;1122;26622658;2005
774;1123;290335657;2006
68;1124;659938615;2013
545;1125;316037844;2008
911;1126;95280511;2009
776;1127;490628660;2012
703;1128;359760051;1996
199;1129;117682765;1985
757;1130;552306481;1977
408;1131;255480827;2016
388;1132;824203072;2016
219;1133;990119697;1977
691;1134;874501332;2011
172;1135;500958821;1980
884;1136;717787700;2015
543;1137;893050086;1998
109;1138;407895285;1971
514;1139;211402171;1984
455;1140;903876400;1991
29;1141;52641290;2008
122;1142;636659530;2011
742;1143;564639841;1975
468;1144;278631680;1998
46;1145;907371319;1979
830;1146;754252520;2003
130;1147;649608013;2016
408;1148;371114039;2003
403;1149;641663088;2015
535;1150;197184561;2004
516;1151;651898970;1972
554;1152;298544931;1996
975;1153;520674375;2003
513;1154;394244684;1989
259;1155;438144490;1971
352;1156;90831037;1971
442;1157;67038391;1971
853;1158;532072782;2009
372;1159;639086469;2010
475;1160;462171035;2001
159;1161;669392138;2008
907;1162;246248390;1977
486;1163;571038548;1980
683;1164;392446005;1992
275;1165;357731298;1995
238;1166;204085506;1983
914;1167;6253264;1990
376;1168;869656519;2003
614;1169;643127531;2008
417;1170;706618956;2011
653;1171;60192833;1995
181;1172;973252661;2016
655;1173;963481660;2012
338;1174;327389324;2017
929;1175;389179463;1974
567;1176;3910754;2011
658;1177;847773418;2006
625;1178;507803661;1976
580;1179;445278614;1993
605;1180;699360695;1989
507;1181;370190694;1977
348;1182;806497076;1992
913;1183;244366108;1985
813;1184;144400519;2015
154;1185;160320185;1975
755;1186;478186802;2010
143;1187;37966864;1990
525;1188;992667780;1972
119;1189;304510690;2001
564;1190;483351090;1996
611;1191;786144164;1977
847;1192;217344140;2004
836;1193;133228918;2014
961;1194;700187136;1971
585;1195;499010396;1999
777;1196;939181870;1983
596;1197;106383353;2011
307;1198;282383497;2016
971;1199;793433603;2015
486;1200;906655690;1985
193;1201;751399576;2015
220;1202;367839064;1986
783;1203;991345540;2002
287;1204;454861331;2000
547;1205;174619843;1973
144;1206;581705958;1976
174;1207;162257586;1994
839;1208;973912960;1993
251;1209;872077539;1994
728;1210;644317048;1971
257;1211;157528402;1988
466;1212;934371814;1991
71;1213;634237630;1977
404;1214;598775190;1986
539;1215;828438529;2001
714;1216;46384486;1986
139;1217;506083577;1996
843;1218;664629763;1986
383;1219;529722816;1972
64;1220;472963860;2015
70;1221;883236180;1972
888;1222;510742719;1982
97;1223;65347162;1968
74;1224;324965817;2000
390;1225;147412003;2012
748;1226;493484684;1991
461;1227;900324716;1998
945;1228;466198986;1973
319;1229;723917845;2001
878;1230;351514243;1969
996;1231;421289411;2006
215;1232;220977002;1976
431;1233;137176921;1987
620;1234;534010983;2003
223;1235;731533690;2008
357;1236;266790855;1982
580;1237;324041491;1978
300;1238;84120403;1979
754;1239;147629295;1985
704;1240;96681576;1971
971;1241;323163484;2011
813;1242;994831115;1995
320;1243;587273781;1969
629;1244;530494861;1979
501;1245;144606108;2014
442;1246;721872403;1990
800;1247;246984939;2002
819;1248;529373412;1988
386;1249;489338846;1980
